query_id,query_type,best_match_label_any_rank_decomposition_no_rerank_12papers_2workers,best_match_label_any_rank_decomposition_rerank_10papers_2workers,best_match_label_any_rank_direct_no_rerank_12papers,best_match_label_any_rank_direct_rerank_10papers,best_match_label_any_rank_direct_rerank_10papers_3workers,best_match_label_any_rank_test_problem_answer_output,best_match_score_any_rank_decomposition_no_rerank_12papers_2workers,best_match_score_any_rank_decomposition_rerank_10papers_2workers,best_match_score_any_rank_direct_no_rerank_12papers,best_match_score_any_rank_direct_rerank_10papers,best_match_score_any_rank_direct_rerank_10papers_3workers,best_match_score_any_rank_test_problem_answer_output,ndcg_at_3_decomposition_no_rerank_12papers_2workers,ndcg_at_3_decomposition_rerank_10papers_2workers,ndcg_at_3_direct_no_rerank_12papers,ndcg_at_3_direct_rerank_10papers,ndcg_at_3_direct_rerank_10papers_3workers,ndcg_at_3_test_problem_answer_output,ndcg_at_5_decomposition_no_rerank_12papers_2workers,ndcg_at_5_decomposition_rerank_10papers_2workers,ndcg_at_5_direct_no_rerank_12papers,ndcg_at_5_direct_rerank_10papers,ndcg_at_5_direct_rerank_10papers_3workers,ndcg_at_5_test_problem_answer_output,num_returned_equipment_decomposition_no_rerank_12papers_2workers,num_returned_equipment_decomposition_rerank_10papers_2workers,num_returned_equipment_direct_no_rerank_12papers,num_returned_equipment_direct_rerank_10papers,num_returned_equipment_direct_rerank_10papers_3workers,num_returned_equipment_test_problem_answer_output,num_subproblems_run_decomposition_no_rerank_12papers_2workers,num_subproblems_run_decomposition_rerank_10papers_2workers,num_subproblems_run_direct_no_rerank_12papers,num_subproblems_run_direct_rerank_10papers,num_subproblems_run_direct_rerank_10papers_3workers,num_subproblems_run_test_problem_answer_output,paper_reranking_enabled_decomposition_no_rerank_12papers_2workers,paper_reranking_enabled_decomposition_rerank_10papers_2workers,paper_reranking_enabled_direct_no_rerank_12papers,paper_reranking_enabled_direct_rerank_10papers,paper_reranking_enabled_direct_rerank_10papers_3workers,paper_reranking_enabled_test_problem_answer_output,relaxed_found_anywhere_decomposition_no_rerank_12papers_2workers,relaxed_found_anywhere_decomposition_rerank_10papers_2workers,relaxed_found_anywhere_direct_no_rerank_12papers,relaxed_found_anywhere_direct_rerank_10papers,relaxed_found_anywhere_direct_rerank_10papers_3workers,relaxed_found_anywhere_test_problem_answer_output,relaxed_top1_correct_decomposition_no_rerank_12papers_2workers,relaxed_top1_correct_decomposition_rerank_10papers_2workers,relaxed_top1_correct_direct_no_rerank_12papers,relaxed_top1_correct_direct_rerank_10papers,relaxed_top1_correct_direct_rerank_10papers_3workers,relaxed_top1_correct_test_problem_answer_output,relaxed_top3_correct_decomposition_no_rerank_12papers_2workers,relaxed_top3_correct_decomposition_rerank_10papers_2workers,relaxed_top3_correct_direct_no_rerank_12papers,relaxed_top3_correct_direct_rerank_10papers,relaxed_top3_correct_direct_rerank_10papers_3workers,relaxed_top3_correct_test_problem_answer_output,run_status_decomposition_no_rerank_12papers_2workers,run_status_decomposition_rerank_10papers_2workers,run_status_direct_no_rerank_12papers,run_status_direct_rerank_10papers,run_status_direct_rerank_10papers_3workers,run_status_test_problem_answer_output,strict_found_anywhere_decomposition_no_rerank_12papers_2workers,strict_found_anywhere_decomposition_rerank_10papers_2workers,strict_found_anywhere_direct_no_rerank_12papers,strict_found_anywhere_direct_rerank_10papers,strict_found_anywhere_direct_rerank_10papers_3workers,strict_found_anywhere_test_problem_answer_output,strict_top1_correct_decomposition_no_rerank_12papers_2workers,strict_top1_correct_decomposition_rerank_10papers_2workers,strict_top1_correct_direct_no_rerank_12papers,strict_top1_correct_direct_rerank_10papers,strict_top1_correct_direct_rerank_10papers_3workers,strict_top1_correct_test_problem_answer_output,strict_top3_correct_decomposition_no_rerank_12papers_2workers,strict_top3_correct_decomposition_rerank_10papers_2workers,strict_top3_correct_direct_no_rerank_12papers,strict_top3_correct_direct_rerank_10papers,strict_top3_correct_direct_rerank_10papers_3workers,strict_top3_correct_test_problem_answer_output,top1_equipment_decomposition_no_rerank_12papers_2workers,top1_equipment_decomposition_rerank_10papers_2workers,top1_equipment_direct_no_rerank_12papers,top1_equipment_direct_rerank_10papers,top1_equipment_direct_rerank_10papers_3workers,top1_equipment_test_problem_answer_output,top1_match_label_decomposition_no_rerank_12papers_2workers,top1_match_label_decomposition_rerank_10papers_2workers,top1_match_label_direct_no_rerank_12papers,top1_match_label_direct_rerank_10papers,top1_match_label_direct_rerank_10papers_3workers,top1_match_label_test_problem_answer_output,top1_match_score_decomposition_no_rerank_12papers_2workers,top1_match_score_decomposition_rerank_10papers_2workers,top1_match_score_direct_no_rerank_12papers,top1_match_score_direct_rerank_10papers,top1_match_score_direct_rerank_10papers_3workers,top1_match_score_test_problem_answer_output,used_decomposition_decomposition_no_rerank_12papers_2workers,used_decomposition_decomposition_rerank_10papers_2workers,used_decomposition_direct_no_rerank_12papers,used_decomposition_direct_rerank_10papers,used_decomposition_direct_rerank_10papers_3workers,used_decomposition_test_problem_answer_output
ru-mo-ultrathin-deposition,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,RF/DC co-sputtering system,,,,,,no_match,,,,,,0.0,,,,,,False
ru_delam_xps,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.2806977062064349,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,transmission electron microscope with in-situ heating stage,,,,,,no_match,,,,,,0.0,,,,,,False
rwgs-gas-analysis,specific,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,0.1093372338555174,,,,,,0.07902092428687767,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,online micro gas chromatograph with thermal conductivity detector,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,False
saos-rheometer-specific,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.5698384530276329,,,,,,0.41183739211796244,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,rheometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
saxs-bm26b-fibrin,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.6572885561341879,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,"Small-angle X-ray scattering (SAXS) beamline setup at the DUBBLE Beamline BM26B, ESRF",,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
saxs-bm26b-terpoc,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,small-angle X-ray scattering instrument,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
saxs-odt-brush,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,small-angle X-ray scattering instrument,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
saxs_c8s3_nanotubes,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,small-angle X-ray scattering instrument,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
saxs_dataset_acquisition_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3666495063604039,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,small-angle X-ray scattering instrument,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
saxs_morphology_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.38213576466483407,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,small-angle X-ray scattering,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
saxs_waxs_beamline_used_in_study,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,grazing-incidence X-ray scattering setup,,,,,,no_match,,,,,,0.0,,,,,,False
sclc_pv_measurement_setup,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,LASC probe station connected to a Bio-Logic SP-150e potentiostat,,,,,,no_match,,,,,,0.0,,,,,,False
semapa_fgt_surface_spin_spirals,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,spin-polarized scanning tunneling microscope,,,,,,no_match,,,,,,0.0,,,,,,False
sepF_ring_imaging,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.541942129480027,,,,,,0.47960346638230267,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,high-speed atomic force microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
shh-lockin-ppms,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.5531464700081437,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,SR830 DSP lock-in amplifier,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
siC_eit_cryostat,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.8838695436828513,,,,,,0.8312565156726963,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,closed-cycle cryostat,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
siC_spin_relaxation_pump_probe,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,Time-correlated single-photon counting system,,,,,,no_match,,,,,,0.0,,,,,,False
siC_waveguide_coupling_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.6992148198508501,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,six-axis motorized translation stage,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
single_nanotube_pl_microscopy,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,1.0,,,,,,0.7227265726449517,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,home-built optical microscopy setup with oil-immersion objective on a Zeiss Observer D1 microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
skpm-bruker-multimode8,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.596170973579556,,,,,,0.4308686044455565,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Kelvin probe force microscopy,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
skx_imaging,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.8308103365909342,,,,,,0.7316537845947063,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Lorentz transmission electron microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
skx_scattering,broad_diagnostic,,,,,,acceptable_alternative,,,,,,2.0,,,,,,0.1268922475567994,,,,,,0.09170839917194037,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,muon-spin relaxation spectrometer,,,,,,no_match,,,,,,0.0,,,,,,False
skx_transport,process_optimization,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.596170973579556,,,,,,0.4308686044455565,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,lock-in amplifier-based Hall transport measurement setup,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
sm-fluor-excitation-znchl,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.5531464700081437,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,single-molecule confocal fluorescence-excitation spectroscopy setup,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
small_vesicle_nanomech,method_selection,must_have_or_best_match,must_have_or_best_match,must_have_or_best_match,must_have_or_best_match,must_have_or_best_match,,3.0,3.0,3.0,3.0,3.0,,0.4692787260227565,0.4692787260227565,0.4692787260227565,0.4692787260227565,0.4692787260227565,,0.3391602052736161,0.3391602052736161,0.3391602052736161,0.3391602052736161,0.3391602052736161,,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,False,True,False,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,completed,completed,completed,completed,completed,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,Atomic force microscope,atomic force microscope,Atomic Force Microscope,Atomic force microscope,Atomic force microscope,,must_have_or_best_match,must_have_or_best_match,must_have_or_best_match,must_have_or_best_match,must_have_or_best_match,,3.0,3.0,3.0,3.0,3.0,,False,False,False,False,False,
smfret_confocal_setup,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,single-molecule fluorescence spectroscopy setup for free-diffusion burst measurements,,,,,,no_match,,,,,,0.0,,,,,,False
smr_lockin_detection,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.40301463303053875,,,,,,6.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,lock-in amplifier,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
smr_pt_hallbar,specific,,,,,,supporting_but_not_ideal,,,,,,1.0,,,,,,0.04229741585226647,,,,,,0.03444297483297489,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,custom probe station with x-y-z stage and micropositioners,,,,,,no_match,,,,,,0.0,,,,,,False
soc_proximity_probe,method_selection,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,magnetotransport measurement setup for weak anti-localization (WAL),,,,,,no_match,,,,,,0.0,,,,,,False
soft-xray-ion-trap-nexams,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,soft X-ray beamline coupled to a tandem mass spectrometer with RF ion trap and TOF mass spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
soft_xray_ion_trap_endstation,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.5520787508318572,,,,,,0.5180817997833098,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,cryogenic linear radiofrequency ion trap,,,,,,acceptable_alternative,,,,,,2.0,,,,,,False
solaris-synchrotron-use,specific,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,European Synchrotron Radiation Facility,,,,,,no_match,,,,,,0.0,,,,,,False
sot-mram-device,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,spin-torque ferromagnetic resonance system,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
spin-inj-det,method_selection,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,heavy-metal / magnetic-insulator nonlocal spin transport device,,,,,,no_match,,,,,,0.0,,,,,,False
spin-transport-char,broad_diagnostic,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,Hanle spin precession measurement setup,,,,,,no_match,,,,,,0.0,,,,,,False
spin-transport-vti-lockin,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,lock-in amplifier,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
spin_order_mapping,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,spin-polarized scanning tunneling microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
spin_transport_mapping,broad_diagnostic,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.5531464700081437,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,nonlocal Hanle spin precession measurement setup,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
sr3fe2o7_neutron_diffraction_setup,specific,must_have_or_best_match,must_have_or_best_match,no_match,must_have_or_best_match,must_have_or_best_match,,3.0,3.0,0.0,3.0,3.0,,0.7653606369886218,0.23463936301137825,0.0,1.0,0.7653606369886218,,0.5979795890554701,0.3412321005988093,0.0,0.781304342235672,0.5979795890554701,,3.0,4.0,2.0,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,,False,True,False,True,True,,True,True,False,True,True,,True,False,False,True,True,,True,True,False,True,True,,completed,completed,completed,completed,completed,,True,True,False,True,True,,True,False,False,True,True,,True,True,False,True,True,,SENJU time-of-flight single-crystal neutron diffractometer,DMC cold-neutron single-crystal diffractometer,SENJU time-of-flight Laue neutron single-crystal diffractometer,DMC constant-wavelength neutron diffractometer,D3 spin-polarized neutron diffractometer,,must_have_or_best_match,no_match,no_match,must_have_or_best_match,must_have_or_best_match,,3.0,0.0,0.0,3.0,3.0,,False,False,False,False,False,
srcd_saxs_hnf1a_tad,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.2960819109658653,,,,,,0.360054614577234,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,False,,,,,,True,,,,,,completed,,,,,,True,,,,,,False,,,,,,True,,,,,,NMR spectrometer,,,,,,no_match,,,,,,0.0,,,,,,False
ssNMR-torsion-angle-setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3666495063604039,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,solid-state NMR spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ssb_electrochemical_stability,method_selection,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,battery test system,,,,,,no_match,,,,,,0.0,,,,,,False
ssb_interface_stability,broad_diagnostic,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,X-ray photoelectron spectrometer,,,,,,no_match,,,,,,0.0,,,,,,False
ssb_ionic_conductivity,broad_diagnostic,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,electrochemical impedance spectroscopy system,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ssl_closed_loop_sensor_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.5027986350243819,,,,,,0.41539694930309096,,,,,,4.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,binaural microphone array,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ssnmr_grafting_crosslinking_chitosan_alginate,process_optimization,,,,,,no_match,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,False,,,,,,False,,,,,,False,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,Rheometer,,,,,,no_match,,,,,,0.0,,,,,,False
ssnmr_hydrogel_structure_dynamics,broad_diagnostic,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.5531464700081437,,,,,,8.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,solid-state NMR spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ssnmr_redor_chlorosome,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,solid-state MAS NMR spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ssnmr_secondary_structure_coacervate,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,magic-angle-spinning solid-state NMR spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ssnmr_torsion_angles,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,biomolecular solid-state NMR spectrometer with magic-angle spinning (MAS) capability,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
ssnmr_water_mobility_hydrogels,method_selection,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.5027986350243819,,,,,,0.36338593422173154,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,solid-state deuterium NMR spectrometer,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
stark_time_space_spectroscopy_setup,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.5531464700081437,,,,,,5.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,intensified CCD camera,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
stm_liquid_solid_interface,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.6131471927654584,,,,,,0.6131471927654584,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,Scanning tunneling microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
stm_spinstm_edge_modes,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.7653606369886218,,,,,,0.6232365884956583,,,,,,2.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,spin-polarized scanning tunneling microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
stm_spstm_fe_ta110,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.4692787260227565,,,,,,0.3391602052736161,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,spin-polarized scanning tunneling microscope,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
stm_sts_gnr_001,specific,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,0.5027986350243819,,,,,,0.36338593422173154,,,,,,3.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,True,,,,,,True,,,,,,True,,,,,,low-temperature scanning tunneling microscope / spectroscopy system,,,,,,must_have_or_best_match,,,,,,3.0,,,,,,False
streak-camera-plt-transients,specific,,,,,,acceptable_alternative,,,,,,2.0,,,,,,0.31939394323979897,,,,,,0.31939394323979897,,,,,,1.0,,,,,,1.0,,,,,,True,,,,,,True,,,,,,True,,,,,,True,,,,,,completed,,,,,,False,,,,,,False,,,,,,False,,,,,,time-resolved photoluminescence setup,,,,,,acceptable_alternative,,,,,,2.0,,,,,,False
