query_id,rag_ndcg_at_1,llm_only_ndcg_at_1,delta_llm_minus_rag_ndcg_at_1,rag_ndcg_at_3,llm_only_ndcg_at_3,delta_llm_minus_rag_ndcg_at_3,rag_ndcg_at_5,llm_only_ndcg_at_5,delta_llm_minus_rag_ndcg_at_5,rag_hit_at_1,llm_only_hit_at_1,delta_llm_minus_rag_hit_at_1,rag_hit_at_3,llm_only_hit_at_3,delta_llm_minus_rag_hit_at_3,rag_hit_at_5,llm_only_hit_at_5,delta_llm_minus_rag_hit_at_5,rag_strict_hit_at_3,llm_only_strict_hit_at_3,delta_llm_minus_rag_strict_hit_at_3,rag_must_have_recall_at_1,llm_only_must_have_recall_at_1,delta_llm_minus_rag_must_have_recall_at_1,rag_must_have_recall_at_3,llm_only_must_have_recall_at_3,delta_llm_minus_rag_must_have_recall_at_3,rag_must_have_recall_at_5,llm_only_must_have_recall_at_5,delta_llm_minus_rag_must_have_recall_at_5,rag_relevant_recall_at_3,llm_only_relevant_recall_at_3,delta_llm_minus_rag_relevant_recall_at_3,rag_relevant_recall_at_5,llm_only_relevant_recall_at_5,delta_llm_minus_rag_relevant_recall_at_5
rifamycin_xray_photodissociation_setup,1.0,0.0,-1.0,0.4692787260227565,0.0,-0.4692787260227565,0.3391602052736161,0.0,-0.3391602052736161,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.2,0.0,-0.2,0.2,0.0,-0.2,0.2,0.0,-0.2,0.07692307692307693,0.0,-0.07692307692307693,0.07692307692307693,0.0,-0.07692307692307693
ring-current-ctocd-dz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rosina-cops-neutral-gas-sensor,1.0,0.0,-1.0,0.5806522815857432,0.0,-0.5806522815857432,0.5138608568381814,0.0,-0.5138608568381814,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.5,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0,-0.5,0.25,0.0,-0.25,0.25,0.0,-0.25
rsxs-gecco-field-cycloid,1.0,1.0,0.0,0.7462155048864012,0.4692787260227565,-0.2769367788636447,0.6966757505934509,0.42180386727424835,-0.27487188331920254,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.5,0.25,-0.25,0.5,0.25,-0.25
ru-mo-ultrathin-deposition,0.0,0.42857142857142855,0.42857142857142855,0.0,0.20111945400975278,0.20111945400975278,0.0,0.18077308597467787,0.18077308597467787,False,True,1.0,False,True,1.0,False,True,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25
ru_delam_xps,0.0,1.0,1.0,0.2960819109658653,0.511576141875023,0.2154942309091577,0.24110082383082418,0.4165787394978089,0.1754779156669847,False,True,1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0
rwgs-gas-analysis,0.14285714285714285,0.14285714285714285,0.0,0.1093372338555174,0.1093372338555174,0.0,0.07902092428687767,0.07902092428687767,0.0,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saos-rheometer-specific,1.0,1.0,0.0,0.5698384530276329,0.7653606369886218,0.19552218396098886,0.41183739211796244,0.6157471913693036,0.20390979925134112,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.2727272727272727,0.09090909090909088
saxs-bm26b-fibrin,1.0,1.0,0.0,0.7653606369886218,0.7039180890341348,-0.061442547954487,0.6572885561341879,0.6045219495458081,-0.05276660658837984,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.2,0.2,0.0
saxs-bm26b-terpoc,1.0,1.0,0.0,0.4692787260227565,0.596170973579556,0.12689224755679945,0.3391602052736161,0.4308686044455565,0.0917083991719404,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285
saxs-odt-brush,1.0,0.42857142857142855,-0.5714285714285714,0.4692787260227565,0.24341686986201927,-0.22586185616073723,0.40301463303053875,0.2090454031707522,-0.19396922985978654,True,True,0.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.2,0.2,0.0,0.2,0.2,0.0
saxs_c8s3_nanotubes,1.0,1.0,0.0,0.4692787260227565,0.7039180890341348,0.23463936301137828,0.40301463303053875,0.6045219495458081,0.20150731651526932,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.2,0.2,0.0
saxs_dataset_acquisition_setup,1.0,1.0,0.0,0.4692787260227565,1.0,0.5307212739772436,0.3666495063604039,0.781304342235672,0.41465483587526814,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
saxs_morphology_setup,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.382135764664834,0.5467126805074288,0.16457691584259482,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0
saxs_waxs_beamline_used_in_study,0.0,0.0,0.0,0.0,0.23463936301137825,0.23463936301137825,0.0,0.22805485423342303,0.22805485423342303,False,False,0.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
sclc_pv_measurement_setup,0.0,1.0,1.0,0.0,0.7462155048864012,0.7462155048864012,0.0,0.539309774301071,0.539309774301071,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.25
semapa_fgt_surface_spin_spirals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sepF_ring_imaging,1.0,0.14285714285714285,-0.8571428571428572,0.541942129480027,0.458057870519973,-0.08388425896005397,0.4554594382818066,0.3849613622173218,-0.07049807606448477,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.0,-0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.2,0.2,0.0,0.2,0.2,0.0
shh-lockin-ppms,1.0,1.0,0.0,0.7653606369886218,0.4692787260227565,-0.2960819109658653,0.5531464700081437,0.36002711239400276,-0.1931193576141409,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.08333333333333333,-0.08333333333333333,0.16666666666666666,0.08333333333333333,-0.08333333333333333
siC_eit_cryostat,1.0,1.0,0.0,0.8838695436828513,1.1548406084228648,0.27097106474001353,0.8312565156726963,1.3056061626689737,0.47434964699627735,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333
siC_spin_relaxation_pump_probe,0.0,0.0,0.0,0.0,0.10055972700487639,0.10055972700487639,0.0,0.0726771868443463,0.0726771868443463,False,False,0.0,False,True,1.0,False,True,1.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
siC_waveguide_coupling_setup,1.0,0.0,-1.0,0.7653606369886218,0.2960819109658653,-0.4692787260227565,0.6992148198508501,0.21398626473452756,-0.48522855511632257,True,False,-1.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5,0.5,0.0,-0.5,0.2222222222222222,0.1111111111111111,-0.1111111111111111,0.3333333333333333,0.1111111111111111,-0.2222222222222222
single_nanotube_pl_microscopy,1.0,1.0,0.0,1.0,1.0,0.0,0.7227265726449517,1.0,0.27727342735504834,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.25,0.25,0.0,0.25,0.5,0.25
skpm-bruker-multimode8,1.0,1.0,0.0,0.596170973579556,1.0,0.40382902642044405,0.4308686044455565,0.8687949224876581,0.4379263180421016,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.14285714285714285
skx_imaging,1.0,1.0,0.0,0.8308103365909342,0.7653606369886218,-0.0654496996023124,0.7316537845947063,0.6992148198508501,-0.03243896474385621,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2727272727272727,0.18181818181818182,-0.09090909090909088,0.36363636363636365,0.2727272727272727,-0.09090909090909094
skx_scattering,0.0,1.0,1.0,0.1268922475567994,0.7653606369886218,0.6384683894318224,0.09170839917194037,0.6992148198508501,0.6075064206789097,False,True,1.0,True,True,0.0,True,True,0.0,False,True,1.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.4,0.4,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091
skx_transport,1.0,1.0,0.0,0.596170973579556,0.4692787260227565,-0.12689224755679945,0.4308686044455565,0.4703652827859579,0.03949667834040138,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.15384615384615385,0.07692307692307693,-0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0
sm-fluor-excitation-znchl,1.0,0.14285714285714285,-0.8571428571428572,0.7653606369886218,0.06703981800325093,-0.6983208189853709,0.5531464700081437,0.06719504039799398,-0.4859514296101497,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.25,0.0,-0.25,0.25,0.0,-0.25,0.25,0.0,-0.25,0.25,0.0,-0.25,0.25,0.0,-0.25
smfret_confocal_setup,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7227265726449517,0.7227265726449517,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.25,0.25,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.3,0.3,0.0,0.3,0.3
smr_lockin_detection,1.0,1.0,0.0,0.4692787260227565,0.5027986350243819,0.033519909001625436,0.40301463303053875,0.45659695753369206,0.05358232450315331,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.2,0.2,0.0
smr_pt_hallbar,0.0,1.0,1.0,0.04229741585226647,0.4692787260227565,0.42698131017049,0.034442974832974885,0.382135764664834,0.34769278983185914,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25
soc_proximity_probe,0.0,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
soft-xray-ion-trap-nexams,1.0,1.0,0.0,0.4692787260227565,0.5027986350243819,0.033519909001625436,0.3391602052736161,0.36338593422173154,0.02422572894811542,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
soft_xray_ion_trap_endstation,0.42857142857142855,0.42857142857142855,0.0,0.5520787508318572,0.2709710647400135,-0.2811076860918437,0.5180817997833098,0.23980173319115133,-0.2782800665921585,True,True,0.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.0,0.0,0.0,0.5,0.0,-0.5,0.5,0.0,-0.5,0.5,0.25,-0.25,0.5,0.25,-0.25
solaris-synchrotron-use,0.42857142857142855,1.0,0.5714285714285714,0.20111945400975278,0.4692787260227565,0.2681592720130037,0.1571355027258874,0.3666495063604039,0.2095140036345165,True,True,0.0,True,True,0.0,True,True,0.0,False,True,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
sot-mram-device,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.35790378777537923,0.018743582501763112,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
spin-inj-det,1.0,0.0,-1.0,0.4692787260227565,0.04229741585226647,-0.42698131017049,0.3391602052736161,0.030569466390646793,-0.30859073888296934,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,-0.07692307692307693,0.07692307692307693,0.0,-0.07692307692307693
spin-transport-char,0.0,0.14285714285714285,0.14285714285714285,0.0,0.3631217289691162,0.3631217289691162,0.0,0.26243772263075843,0.26243772263075843,False,False,0.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
spin-transport-vti-lockin,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.35790378777537923,0.018743582501763112,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
spin_order_mapping,1.0,1.0,0.0,0.4692787260227565,0.7653606369886218,0.2960819109658653,0.3391602052736161,0.6843515475204854,0.3451913422468693,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0
spin_transport_mapping,1.0,0.0,-1.0,0.7653606369886218,0.0,-0.7653606369886218,0.5531464700081437,0.0,-0.5531464700081437,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.0,0.0,0.0,0.25,0.0,-0.25,0.25,0.0,-0.25,0.2857142857142857,0.0,-0.2857142857142857,0.2857142857142857,0.0,-0.2857142857142857
srcd_saxs_hnf1a_tad,0.0,0.42857142857142855,0.42857142857142855,0.2960819109658653,0.20111945400975278,-0.0949624569561125,0.360054614577234,0.29142272353139903,-0.06863189104583495,False,True,1.0,True,True,0.0,True,True,0.0,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.125,0.125,0.0,0.25,0.25,0.0
ssNMR-torsion-angle-setup,1.0,1.0,0.0,0.4692787260227565,1.0,0.5307212739772436,0.3391602052736161,0.7227265726449517,0.38356636737133554,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285
ssb_electrochemical_stability,0.0,1.0,1.0,0.0,0.5698384530276329,0.5698384530276329,0.0,0.48937491153708274,0.48937491153708274,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.4,0.4,0.0,0.4,0.4
ssb_interface_stability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020866907120386635,0.020866907120386635,False,False,0.0,False,False,0.0,False,False,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssb_ionic_conductivity,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,-0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0
ssl_closed_loop_sensor_setup,1.0,1.0,0.0,0.6296908825811814,0.4692787260227565,-0.16041215655842495,0.5145384133152622,0.3666495063604039,-0.1478889069548583,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.4,0.2,-0.2,0.4,0.2,-0.2
ssnmr_grafting_crosslinking_chitosan_alginate,0.0,0.0,0.0,0.0,0.23463936301137825,0.23463936301137825,0.0,0.16958010263680806,0.16958010263680806,False,False,0.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091
ssnmr_hydrogel_structure_dynamics,1.0,1.0,0.0,0.7653606369886218,0.4692787260227565,-0.2960819109658653,0.5531464700081437,0.36002711239400276,-0.1931193576141409,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.16666666666666666,0.08333333333333333,-0.08333333333333333,0.16666666666666666,0.08333333333333333,-0.08333333333333333
ssnmr_redor_chlorosome,1.0,1.0,0.0,0.4692787260227565,0.511576141875023,0.042297415852266484,0.3391602052736161,0.5009347491766047,0.16177454390298862,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285
ssnmr_secondary_structure_coacervate,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.125,0.125,0.0,0.125,0.125,0.0
ssnmr_torsion_angles,1.0,1.0,0.0,0.4692787260227565,0.7653606369886218,0.2960819109658653,0.3391602052736161,0.6843515475204854,0.3451913422468693,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.33333333333333337,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.1818181818181818
ssnmr_water_mobility_hydrogels,1.0,1.0,0.0,0.5027986350243819,0.4692787260227565,-0.033519909001625436,0.36338593422173154,0.3391602052736161,-0.02422572894811542,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0
stark_time_space_spectroscopy_setup,1.0,1.0,0.0,0.7653606369886218,1.0,0.23463936301137822,0.5531464700081437,0.7227265726449517,0.169580102636808,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0
stm_liquid_solid_interface,1.0,1.0,0.0,0.6131471927654584,0.6131471927654584,0.0,0.6131471927654584,0.6131471927654584,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
stm_spinstm_edge_modes,1.0,1.0,0.0,0.7653606369886218,0.7653606369886218,0.0,0.6232365884956582,0.6232365884956582,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0
stm_spstm_fe_ta110,1.0,1.0,0.0,1.0,0.7039180890341348,-0.2960819109658652,0.7227265726449517,0.5087403079104241,-0.21398626473452753,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.25,0.25,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0
stm_sts_gnr_001,1.0,1.0,0.0,0.5027986350243819,0.4692787260227565,-0.033519909001625436,0.36338593422173154,0.3391602052736161,-0.02422572894811542,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.2,0.2,0.0
streak-camera-plt-transients,0.42857142857142855,0.0,-0.42857142857142855,0.31939394323979897,0.47020199776783905,0.15080805452804008,0.31939394323979897,0.47020199776783905,0.15080805452804008,True,False,-1.0,True,True,0.0,True,True,0.0,False,True,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0
streak-camera-time-resolved-emission,0.0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.0,0.36805537399262456,0.36805537399262456,False,False,0.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.4,0.4,0.0,0.4,0.4
streak-camera-trpl,1.0,0.42857142857142855,-0.5714285714285714,0.511576141875023,0.49720136497561807,-0.014374776899404917,0.3697296716642629,0.35934063842322017,-0.010389033241042733,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285
stxm_xanes_zno,0.0,1.0,1.0,0.0,0.7653606369886218,0.7653606369886218,0.0,0.5531464700081437,0.5531464700081437,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
summit-linear-algebra,1.0,1.0,0.0,0.4692787260227565,0.4692787260227565,0.0,0.3391602052736161,0.3391602052736161,0.0,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0
summit-profiling,0.0,1.0,1.0,0.0,0.7653606369886218,0.7653606369886218,0.0,0.5531464700081437,0.5531464700081437,False,True,1.0,False,True,1.0,False,True,1.0,False,True,1.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222
summit-transport,0.0,0.0,0.0,0.2960819109658653,0.0,-0.2960819109658653,0.21398626473452756,0.0,-0.21398626473452756,False,False,0.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,0.0,0.0,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,-0.16666666666666666,0.1111111111111111,0.0,-0.1111111111111111,0.1111111111111111,0.0,-0.1111111111111111
summit_gpu_hpc,1.0,0.0,-1.0,0.7871546029909718,0.0,-0.7871546029909718,0.7871546029909718,0.0,-0.7871546029909718,True,False,-1.0,True,False,-1.0,True,False,-1.0,True,False,-1.0,,,,,,,,,,0.5,0.0,-0.5,0.5,0.0,-0.5
sup-azo-mech-test,1.0,1.0,0.0,0.511576141875023,0.4692787260227565,-0.042297415852266484,0.4849950106908485,0.4448953383756435,-0.040099672315205004,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
surface_mimic_fabrication,1.0,1.0,0.0,0.4692787260227565,1.0,0.5307212739772436,0.3391602052736161,0.8687949224876581,0.529634717214042,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.2727272727272727,0.1818181818181818,0.09090909090909091,0.36363636363636365,0.2727272727272727
sv40_assembly_realtime_force_spec,1.0,1.0,0.0,0.7653606369886218,0.4692787260227565,-0.2960819109658653,0.6232365884956582,0.382135764664834,-0.2411008238308242,True,True,0.0,True,True,0.0,True,True,0.0,True,True,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.25,-0.25,0.5,0.25,-0.25
